,Unnamed: 0,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code,quarter,days_multiplier,exposure_code,births_other,pop_other
1605,1638,North Carolina,2019,4,5590.0,12244.0,3506.0,2737.0,5359.0,6497.0,6681.0,12570.0,8768.0,8750.0,4901.0,11221.0,3523.0,21340.0,1695.0,12590.0,2055756.0,489156.0,1181410.0,230557.0,154633.0,1298675.0,757081.0,327311.0,568418.0,548386.0,611641.0,811728.0,1244028.0,676296.0,710328.0,669132.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,0.0,2019-Q3,1.010989010989011,0,1695.0,154633.0
1606,1639,North Carolina,2019,5,5424.0,11636.0,3445.0,2579.0,5106.0,6249.0,6483.0,11774.0,8726.0,8384.0,4714.0,10768.0,3283.0,20505.0,1740.0,12121.0,2055756.0,489156.0,1181410.0,230557.0,154633.0,1298675.0,757081.0,327311.0,568418.0,548386.0,611641.0,811728.0,1244028.0,676296.0,710328.0,669132.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,0.0,2019-Q3,1.0,0,1740.0,154633.0
1607,1640,North Carolina,2019,6,5131.0,10994.0,3264.0,2472.0,5080.0,5626.0,6144.0,11180.0,8208.0,7918.0,4771.0,9822.0,3180.0,19389.0,1616.0,11471.0,2055756.0,489156.0,1181410.0,230557.0,154633.0,1298675.0,757081.0,327311.0,568418.0,548386.0,611641.0,811728.0,1244028.0,676296.0,710328.0,669132.0,0.0,0,2019-11-01,2019-12-31,2019-11-01,0.0,2019-Q4,1.010989010989011,0,1616.0,154633.0
1608,1641,North Carolina,2020,1,5030.0,10758.0,3141.0,2385.0,4918.0,5710.0,5859.0,10839.0,8085.0,8102.0,4620.0,9672.0,3059.0,18929.0,1578.0,10827.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-01-01,2020-02-29,2020-01-01,0.0,2020-Q1,1.0,0,1578.0,156708.0
1609,1642,North Carolina,2020,2,4836.0,10998.0,3219.0,2310.0,4715.0,5632.0,6345.0,11249.0,7800.0,7589.0,4375.0,10058.0,3101.0,19053.0,1519.0,11464.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-03-01,2020-04-30,2020-03-01,0.0,2020-Q1,1.010989010989011,0,1519.0,156708.0
1610,1643,North Carolina,2020,3,4846.0,11255.0,3190.0,2315.0,4847.0,5758.0,6314.0,11336.0,7952.0,7742.0,4429.0,10048.0,3257.0,19291.0,1557.0,11549.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-05-01,2020-06-30,2020-05-01,0.0,2020-Q2,1.010989010989011,0,1557.0,156708.0
1611,1644,North Carolina,2020,4,5232.0,11942.0,3492.0,2603.0,5246.0,6021.0,6735.0,11932.0,8730.0,8404.0,4725.0,10690.0,3514.0,20666.0,1737.0,12262.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,0.0,2020-Q3,1.010989010989011,0,1737.0,156708.0
1612,1645,North Carolina,2020,5,5028.0,11498.0,3442.0,2444.0,4908.0,6012.0,6560.0,11703.0,8265.0,7973.0,4584.0,10387.0,3380.0,19968.0,1617.0,11995.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,0.0,2020-Q3,1.0,0,1617.0,156708.0
1613,1646,North Carolina,2020,6,4765.0,10638.0,3130.0,2351.0,4625.0,5586.0,5923.0,10519.0,8012.0,7730.0,4423.0,9545.0,3076.0,18533.0,1489.0,10803.0,2042064.0,483208.0,1167334.0,234814.0,156708.0,1312220.0,729844.0,315086.0,554753.0,532872.0,639352.0,799841.0,1242223.0,681021.0,696944.0,664099.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,0.0,2020-Q4,1.010989010989011,0,1489.0,156708.0
1614,1647,North Carolina,2021,1,4598.0,10274.0,3154.0,2143.0,4596.0,5358.0,5879.0,10458.0,7566.0,7439.0,4204.0,9508.0,2916.0,18026.0,1398.0,10587.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,0.0,2021-Q1,0.989010989010989,0,1398.0,161982.0
1615,1648,North Carolina,2021,2,4575.0,11295.0,3354.0,2118.0,4704.0,5549.0,6800.0,11465.0,7758.0,7632.0,4260.0,10346.0,3101.0,19224.0,1517.0,11592.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-03-01,2021-04-30,2021-03-01,0.0,2021-Q1,1.010989010989011,0,1517.0,161982.0
1616,1649,North Carolina,2021,3,4750.0,11765.0,3493.0,2238.0,4866.0,5726.0,7118.0,12034.0,7972.0,7721.0,4379.0,10698.0,3304.0,20008.0,1627.0,12287.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-05-01,2021-06-30,2021-05-01,0.0,2021-Q2,1.010989010989011,0,1627.0,161982.0
1617,1650,North Carolina,2021,4,5259.0,12660.0,3589.0,2429.0,5496.0,6339.0,7183.0,12733.0,8773.0,7939.0,4852.0,11235.0,3717.0,21508.0,1704.0,13569.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-07-01,2021-08-31,2021-07-01,0.0,2021-Q3,1.010989010989011,0,1704.0,161982.0
1618,1651,North Carolina,2021,5,5134.0,12188.0,3672.0,2443.0,5244.0,6066.0,7189.0,12416.0,8572.0,8077.0,4643.0,10836.0,3836.0,20994.0,1679.0,12917.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-09-01,2021-10-31,2021-09-01,0.0,2021-Q3,1.0,0,1679.0,161982.0
1619,1652,North Carolina,2021,6,4888.0,11811.0,3705.0,2346.0,5099.0,5990.0,6911.0,11831.0,8570.0,7951.0,4615.0,10498.0,3662.0,20404.0,1629.0,12453.0,2079527.0,490362.0,1183907.0,243276.0,161982.0,1358896.0,720631.0,310637.0,554871.0,530570.0,683449.0,807914.0,1271613.0,700242.0,705856.0,673429.0,0.0,0,2021-11-01,2021-12-31,2021-11-01,0.0,2021-Q4,1.010989010989011,0,1629.0,161982.0
1620,1653,North Carolina,2022,1,4649.0,11136.0,3405.0,2250.0,4845.0,5627.0,6422.0,11084.0,8104.0,7606.0,4302.0,9755.0,3557.0,19190.0,1576.0,11584.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-01-01,2022-02-28,2022-01-01,0.0,2022-Q1,0.989010989010989,0,1576.0,168597.0
1621,1654,North Carolina,2022,2,4582.0,11619.0,3515.0,2197.0,4738.0,5705.0,7022.0,11857.0,7858.0,7415.0,4184.0,10424.0,3523.0,19716.0,1585.0,12301.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-03-01,2022-04-30,2022-03-01,0.0,2022-Q1,1.010989010989011,0,1585.0,168597.0
1622,1655,North Carolina,2022,3,4507.0,11451.0,3458.0,2199.0,4711.0,5556.0,6903.0,11766.0,7643.0,7350.0,4210.0,10016.0,3576.0,19416.0,1614.0,12066.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-05-01,2022-06-30,2022-05-01,0.0,2022-Q2,1.010989010989011,0,1614.0,168597.0
1623,1656,North Carolina,2022,4,5260.0,12634.0,3900.0,2495.0,5641.0,6171.0,7423.0,12853.0,8933.0,8367.0,4670.0,11305.0,4082.0,21794.0,1737.0,13427.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-07-01,2022-08-31,2022-07-01,0.0,2022-Q3,1.010989010989011,0,1737.0,168597.0
1624,1657,North Carolina,2022,5,4738.0,12076.0,3579.0,2300.0,5153.0,5804.0,7091.0,12209.0,8182.0,7712.0,4307.0,10574.0,3843.0,20393.0,1669.0,12681.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-09-01,2022-10-31,2022-09-01,0.0,2022-Q3,1.0,0,1669.0,168597.0
1625,1658,North Carolina,2022,6,4916.0,11932.0,3847.0,2396.0,5316.0,5850.0,7074.0,12048.0,8645.0,8055.0,4594.0,10550.0,3898.0,20695.0,1653.0,12640.0,2110373.0,495815.0,1192056.0,253905.0,168597.0,1386417.0,723956.0,309464.0,576160.0,526406.0,698343.0,845718.0,1264655.0,708133.0,717719.0,684521.0,0.0,0,2022-11-01,2022-12-31,2022-11-01,0.0,2022-Q4,1.010989010989011,0,1653.0,168597.0
1626,1659,North Carolina,2023,1,4510.0,11114.0,3508.0,2251.0,4912.0,5318.0,6595.0,11135.0,7988.0,7468.0,4189.0,9730.0,3676.0,19128.0,1533.0,11660.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-01-01,2023-02-28,2023-01-01,,2023-Q1,0.989010989010989,0,1533.0,175088.4213952939
1627,1660,North Carolina,2023,2,4401.0,11177.0,3429.0,2131.0,4603.0,5340.0,6863.0,11383.0,7609.0,7150.0,4008.0,9758.0,3639.0,18995.0,1590.0,11845.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-03-01,2023-04-30,2023-03-01,,2023-Q1,1.010989010989011,0,1590.0,175088.4213952939
1628,1661,North Carolina,2023,3,4585.0,11650.0,3667.0,2290.0,4914.0,5372.0,7230.0,11969.0,7914.0,7342.0,4008.0,10302.0,3907.0,19885.0,1668.0,12543.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-05-01,2023-06-30,2023-05-01,,2023-Q2,1.010989010989011,0,1668.0,175088.4213952939
1629,1662,North Carolina,2023,4,4940.0,12371.0,3926.0,2457.0,5361.0,5886.0,7429.0,12558.0,8638.0,7822.0,4372.0,10775.0,4290.0,21201.0,1764.0,13379.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-07-01,2023-08-31,2023-07-01,,2023-Q3,1.010989010989011,0,1764.0,175088.4213952939
1630,1663,North Carolina,2023,5,4710.0,11967.0,3798.0,2445.0,5097.0,5506.0,7341.0,12152.0,8298.0,7516.0,4167.0,10422.0,4117.0,20453.0,1747.0,12937.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-09-01,2023-10-31,2023-09-01,,2023-Q3,1.0,0,1747.0,175088.4213952939
1631,1664,North Carolina,2023,6,4572.0,11606.0,3826.0,2358.0,5125.0,5366.0,7034.0,11739.0,8216.0,7393.0,4265.0,9982.0,4037.0,19957.0,1673.0,12564.0,2141676.5442954097,501328.6393011693,1200261.090724187,264998.3928747595,175482.1425158351,1414495.368217288,727296.3415895236,308295.4293789858,598265.8052051738,522274.67975196487,713561.5761366247,885290.9288909463,1257735.0727186652,716112.9233736336,729781.3760327885,695795.6955239528,0.0,0,2023-11-01,2023-12-31,2023-11-01,,2023-Q4,1.010989010989011,0,1673.0,175088.4213952939
1632,1666,North Dakota,2016,1,438.0,1157.0,201.0,147.0,361.0,652.0,614.0,1218.0,578.0,451.0,96.0,1360.0,82.0,1796.0,258.0,1345.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-01-01,2016-02-29,2016-01-01,0.0,2016-Q1,1.0,0,258.0,14813.0
1633,1667,North Dakota,2016,2,433.0,1201.0,214.0,148.0,353.0,632.0,698.0,1271.0,577.0,431.0,96.0,1395.0,100.0,1848.0,257.0,1417.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-03-01,2016-04-30,2016-03-01,0.0,2016-Q1,1.010989010989011,0,257.0,14813.0
1634,1668,North Dakota,2016,3,506.0,1243.0,227.0,178.0,373.0,693.0,707.0,1342.0,634.0,443.0,101.0,1471.0,101.0,1976.0,303.0,1533.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-05-01,2016-06-30,2016-05-01,0.0,2016-Q2,1.010989010989011,0,303.0,14813.0
1635,1669,North Dakota,2016,4,513.0,1228.0,251.0,177.0,407.0,686.0,698.0,1366.0,626.0,497.0,98.0,1488.0,98.0,1992.0,308.0,1495.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-07-01,2016-08-31,2016-07-01,0.0,2016-Q3,1.010989010989011,0,308.0,14813.0
1636,1670,North Dakota,2016,5,473.0,1269.0,223.0,164.0,351.0,735.0,682.0,1370.0,595.0,476.0,115.0,1447.0,104.0,1965.0,299.0,1489.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-09-01,2016-10-31,2016-09-01,0.0,2016-Q3,1.0,0,299.0,14813.0
1637,1671,North Dakota,2016,6,428.0,1128.0,231.0,180.0,367.0,560.0,650.0,1205.0,582.0,451.0,104.0,1314.0,99.0,1787.0,270.0,1336.0,146414.0,4826.0,120687.0,6088.0,14813.0,112020.0,34394.0,19125.0,37480.0,41978.0,47830.0,67091.0,79323.0,53930.0,52170.0,40314.0,0.0,0,2016-11-01,2016-12-31,2016-11-01,0.0,2016-Q4,1.010989010989011,0,270.0,14813.0
1638,1672,North Dakota,2017,1,369.0,1066.0,218.0,143.0,348.0,532.0,609.0,1099.0,552.0,443.0,82.0,1198.0,101.0,1653.0,272.0,1210.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-01-01,2017-02-28,2017-01-01,0.0,2017-Q1,0.989010989010989,0,272.0,15248.0
1639,1673,North Dakota,2017,2,406.0,1225.0,216.0,150.0,315.0,643.0,722.0,1303.0,543.0,432.0,90.0,1388.0,103.0,1847.0,266.0,1415.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-03-01,2017-04-30,2017-03-01,0.0,2017-Q1,1.010989010989011,0,266.0,15248.0
1640,1674,North Dakota,2017,3,435.0,1157.0,223.0,144.0,340.0,625.0,685.0,1282.0,533.0,415.0,88.0,1386.0,102.0,1815.0,239.0,1400.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-05-01,2017-06-30,2017-05-01,0.0,2017-Q2,1.010989010989011,0,239.0,15248.0
1641,1675,North Dakota,2017,4,433.0,1155.0,229.0,170.0,388.0,649.0,581.0,1217.0,600.0,476.0,116.0,1320.0,95.0,1817.0,286.0,1341.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-07-01,2017-08-31,2017-07-01,0.0,2017-Q3,1.010989010989011,0,286.0,15248.0
1642,1676,North Dakota,2017,5,405.0,1193.0,245.0,158.0,378.0,614.0,668.0,1252.0,591.0,470.0,108.0,1361.0,96.0,1843.0,278.0,1373.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-09-01,2017-10-31,2017-09-01,0.0,2017-Q3,1.0,0,278.0,15248.0
1643,1677,North Dakota,2017,6,408.0,1115.0,226.0,163.0,328.0,604.0,624.0,1194.0,555.0,438.0,123.0,1269.0,88.0,1749.0,269.0,1311.0,146489.0,5240.0,119690.0,6311.0,15248.0,115308.0,31181.0,17330.0,35765.0,43449.0,49945.0,67638.0,78851.0,53018.0,52163.0,41308.0,0.0,0,2017-11-01,2017-12-31,2017-11-01,0.0,2017-Q4,1.010989010989011,0,269.0,15248.0
1644,1678,North Dakota,2018,1,422.0,1043.0,220.0,152.0,325.0,577.0,612.0,1148.0,537.0,391.0,89.0,1265.0,89.0,1685.0,242.0,1294.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-01-01,2018-02-28,2018-01-01,0.0,2018-Q1,0.989010989010989,0,242.0,15401.0
1645,1679,North Dakota,2018,2,383.0,1138.0,223.0,145.0,334.0,594.0,648.0,1237.0,507.0,395.0,108.0,1296.0,102.0,1744.0,238.0,1349.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-03-01,2018-04-30,2018-03-01,0.0,2018-Q1,1.010989010989011,0,238.0,15401.0
1646,1680,North Dakota,2018,3,400.0,1202.0,246.0,163.0,362.0,598.0,698.0,1272.0,576.0,438.0,105.0,1378.0,95.0,1848.0,270.0,1410.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-05-01,2018-06-30,2018-05-01,0.0,2018-Q2,1.010989010989011,0,270.0,15401.0
1647,1681,North Dakota,2018,4,425.0,1202.0,249.0,157.0,386.0,605.0,706.0,1258.0,618.0,444.0,108.0,1352.0,127.0,1876.0,289.0,1432.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-07-01,2018-08-31,2018-07-01,0.0,2018-Q3,1.010989010989011,0,289.0,15401.0
1648,1682,North Dakota,2018,5,384.0,1140.0,230.0,137.0,379.0,581.0,634.0,1183.0,570.0,416.0,92.0,1301.0,93.0,1754.0,268.0,1338.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-09-01,2018-10-31,2018-09-01,0.0,2018-Q3,1.0,0,268.0,15401.0
1649,1683,North Dakota,2018,6,389.0,1093.0,230.0,136.0,369.0,575.0,612.0,1134.0,578.0,407.0,104.0,1217.0,127.0,1712.0,264.0,1305.0,147239.0,5631.0,119563.0,6644.0,15401.0,116631.0,30608.0,17213.0,35126.0,49343.0,45557.0,70033.0,77206.0,52539.0,52379.0,42321.0,0.0,0,2018-11-01,2018-12-31,2018-11-01,0.0,2018-Q4,1.010989010989011,0,264.0,15401.0
1650,1684,North Dakota,2019,1,363.0,1054.0,223.0,149.0,330.0,587.0,552.0,1070.0,569.0,402.0,99.0,1181.0,103.0,1640.0,257.0,1238.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-01-01,2019-02-28,2019-01-01,0.0,2019-Q1,0.989010989010989,0,257.0,15661.0
1651,1685,North Dakota,2019,2,380.0,1193.0,232.0,132.0,391.0,587.0,676.0,1254.0,551.0,399.0,108.0,1327.0,103.0,1805.0,267.0,1406.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-03-01,2019-04-30,2019-03-01,0.0,2019-Q1,1.010989010989011,0,267.0,15661.0
1652,1686,North Dakota,2019,3,398.0,1171.0,256.0,153.0,380.0,568.0,694.0,1250.0,575.0,413.0,114.0,1330.0,126.0,1825.0,255.0,1412.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-05-01,2019-06-30,2019-05-01,0.0,2019-Q2,1.010989010989011,0,255.0,15661.0
1653,1687,North Dakota,2019,4,412.0,1252.0,262.0,164.0,393.0,622.0,715.0,1304.0,622.0,444.0,125.0,1384.0,110.0,1926.0,307.0,1482.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,0.0,2019-Q3,1.010989010989011,0,307.0,15661.0
1654,1688,North Dakota,2019,5,363.0,1086.0,240.0,143.0,356.0,551.0,619.0,1150.0,538.0,384.0,117.0,1234.0,93.0,1689.0,245.0,1305.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,0.0,2019-Q3,1.0,0,245.0,15661.0
1655,1689,North Dakota,2019,6,368.0,954.0,235.0,133.0,316.0,529.0,563.0,1055.0,502.0,373.0,87.0,1103.0,115.0,1557.0,252.0,1184.0,148153.0,5892.0,119525.0,7075.0,15661.0,113296.0,34857.0,18659.0,35553.0,46735.0,47205.0,68885.0,79268.0,52187.0,52543.0,43423.0,0.0,0,2019-11-01,2019-12-31,2019-11-01,0.0,2019-Q4,1.010989010989011,0,252.0,15661.0
1656,1690,North Dakota,2020,1,334.0,1053.0,229.0,129.0,350.0,532.0,572.0,1075.0,541.0,380.0,99.0,1159.0,96.0,1616.0,262.0,1236.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-01-01,2020-02-29,2020-01-01,0.0,2020-Q1,1.0,0,262.0,15651.0
1657,1691,North Dakota,2020,2,355.0,1060.0,247.0,124.0,357.0,578.0,588.0,1119.0,543.0,390.0,122.0,1199.0,113.0,1662.0,228.0,1272.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-03-01,2020-04-30,2020-03-01,0.0,2020-Q1,1.010989010989011,0,228.0,15651.0
1658,1692,North Dakota,2020,3,348.0,1139.0,240.0,133.0,387.0,549.0,638.0,1170.0,556.0,404.0,99.0,1268.0,106.0,1727.0,254.0,1323.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-05-01,2020-06-30,2020-05-01,0.0,2020-Q2,1.010989010989011,0,254.0,15651.0
1659,1693,North Dakota,2020,4,382.0,1175.0,247.0,149.0,397.0,562.0,671.0,1187.0,617.0,461.0,118.0,1260.0,132.0,1804.0,294.0,1343.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,0.0,2020-Q3,1.010989010989011,0,294.0,15651.0
1660,1694,North Dakota,2020,5,344.0,1047.0,243.0,135.0,330.0,529.0,610.0,1114.0,519.0,405.0,92.0,1193.0,112.0,1634.0,237.0,1229.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,0.0,2020-Q3,1.0,0,237.0,15651.0
1661,1695,North Dakota,2020,6,345.0,1010.0,238.0,122.0,320.0,571.0,556.0,1075.0,518.0,391.0,124.0,1110.0,111.0,1593.0,248.0,1202.0,152169.0,6062.0,122754.0,7702.0,15651.0,118082.0,34087.0,18609.0,37846.0,47927.0,47788.0,70002.0,82167.0,54886.0,52285.0,44998.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,0.0,2020-Q4,1.010989010989011,0,248.0,15651.0
1662,1696,North Dakota,2021,1,313.0,997.0,241.0,116.0,315.0,521.0,575.0,1017.0,534.0,385.0,98.0,1119.0,104.0,1551.0,230.0,1166.0,153278.0,6072.0,123529.0,7883.0,15794.0,120671.0,32607.0,18183.0,39460.0,48201.0,47433.0,69757.0,83521.0,56103.0,51432.0,45743.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,0.0,2021-Q1,0.989010989010989,0,230.0,15794.0
